Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,81.24,79.62,82.86,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,83.52,81.98,85.07,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,85.62,83.77,87.46,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,84.13,82.46,85.81,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,86.34,84.87,87.82,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,87.39,85.69,89.08,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,83.04,82.57,83.52,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,77.4,75.78,79.02,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,83.85,82,85.7,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,80.97,79.27,82.66,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,82.86,81.27,84.45,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,85.37,83.48,87.26,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,83.17,81.8,84.53,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,83.11,81.7,84.52,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,83,81.62,84.37,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,85.63,84.46,86.81,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,86.03,84.99,87.08,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,82.53,82.09,82.98,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,79.18,77.73,80.64,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,78.95,77.5,80.41,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,80.72,79.07,82.38,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,82.02,80.61,83.43,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,82.99,81.45,84.53,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,82.05,80.8,83.31,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,82.36,81.13,83.6,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,84.37,82.91,85.83,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,86.17,84.9,87.44,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,86.84,85.17,88.51,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,81.65,81.25,82.06,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,78.97,77.66,80.27,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,80.69,79.36,82.02,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,80.07,78.84,81.3,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,81.27,80,82.54,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,80.53,79.11,81.95,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,81.83,80.47,83.18,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,82.87,81.44,84.31,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,82.79,81.6,83.98,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,83.41,82.22,84.59,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,84.51,83.4,85.63,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,84.67,83.71,85.62,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,81.42,78.09,84.76,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,,,,,,,,Value cannot be calculated as number of cases is too small,,Not compared,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,,,,,,,,Value cannot be calculated as number of cases is too small,,Not compared,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,82.25,80.14,84.35,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,,,,,,,,Value cannot be calculated as number of cases is too small,,Not compared,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,,,,,,,,Value cannot be calculated as number of cases is too small,,Not compared,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,82.95,79.87,86.02,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,92.86,87.47,98.25,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,90.62,83.96,97.28,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,,,,,,,,Value cannot be calculated as number of cases is too small,,Not compared,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,81.29,80.85,81.73,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,79.74,78.33,81.16,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,78.76,77.37,80.16,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,80.16,78.87,81.45,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,77.52,75.98,79.06,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2010 - 12,82.1,80.74,83.47,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2010 - 12,79.8,78.55,81.05,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2010 - 12,81,79.59,82.41,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2010 - 12,82.01,80.66,83.35,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2010 - 12,84.49,83.08,85.9,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2010 - 12,87.3,85.53,89.08,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2010 - 12,83.52,83.02,84.02,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2010 - 12,77.95,76.22,79.69,,,,,,,Worse,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2010 - 12,81.77,80.19,83.35,,,,,,,Similar,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2010 - 12,86.17,83.95,88.39,,,,,,,Better,Not compared,20100000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2010 - 12,83.4,81.61,85.19,,,,,,,Similar,Not compared,20100000,,,3y
